Date,State,Purpose,Amount_Requested,Risk_Score,Debt_Income_Ratio,Employment_Length
201607,WI,Debt_Consolidation,30000,715,0.1814,11
201607,AK,Housing,4000,660,0.2142,0
201607,OH,Debt_Consolidation,11250,660,0.2982,8
201607,CA,Debt_Consolidation,6000,680,0.2495,0
201607,MA,Other,18000,760,0.1175,3
201607,MN,Credit_Card,30000,660,0.0684,11
201607,TX,Debt_Consolidation,12000,660,0.0412,11
201607,IL,Credit_Card,9600,665,0.1308,11
201607,IN,Credit_Card,10500,740,0.2495,11
201607,MD,Purchase,8000,675,0.1735,9
201607,MI,Debt_Consolidation,35000,685,0.2067,5
201607,OK,Debt_Consolidation,25000,665,0.273,2
201607,NC,Debt_Consolidation,10000,675,0.2828,8
201607,MD,Debt_Consolidation,25000,670,0.1293,0
201607,KY,Debt_Consolidation,10500,685,0.2669,11
201607,NY,Credit_Card,2400,725,0.2038,6
201607,GA,Debt_Consolidation,12800,670,0.2892,1
201607,CA,Other,30000,715,0.0745,11
201607,NY,Debt_Consolidation,15000,680,0.2919,3
201607,MO,Debt_Consolidation,35000,695,0.1796,5
201607,MD,Debt_Consolidation,14450,710,0.1828,0
201607,CA,Credit_Card,20000,675,0.3456,11
201607,GA,Debt_Consolidation,3025,670,0.2973,7
201607,CA,Debt_Consolidation,32000,710,0.147,11
201607,TN,Credit_Card,15000,685,0.3236,8
201607,IL,Debt_Consolidation,3700,700,0.0997,11
201607,IL,Purchase,13950,775,0.2283,7
201607,CA,Other,10000,670,0.2433,11
201607,FL,Debt_Consolidation,15000,710,0.1413,11
201607,CA,Debt_Consolidation,25000,745,0.3322,3
201607,NJ,Credit_Card,6000,700,0.1426,11
201607,MD,Purchase,12100,660,0.1204,11
201607,MA,Purchase,9800,780,0.0838,2
201607,NJ,Housing,1550,715,0.0848,11
201607,HI,Other,16000,720,0.1714,0
201607,NY,Debt_Consolidation,16000,670,0.1493,11
201607,NJ,Debt_Consolidation,6000,785,0.1005,1
201607,PA,Debt_Consolidation,15000,710,0.1586,1
201607,SC,Debt_Consolidation,20000,675,0.1998,1
201607,FL,Housing,8000,695,0.2147,6
201607,WI,Purchase,12500,775,0.1124,0
201607,IN,Debt_Consolidation,16000,695,0.171,11
201607,IL,Debt_Consolidation,7550,665,0.2816,11
201607,WA,Debt_Consolidation,18000,690,0.2067,0
201607,NY,Other,9650,670,0.1477,4
201607,TN,Debt_Consolidation,20000,680,0.1482,2
201607,MN,Debt_Consolidation,10000,680,0.1778,11
201607,MI,Housing,5000,680,0.0989,3
201607,AL,Credit_Card,4800,755,0.2226,8
201607,NJ,Debt_Consolidation,11200,665,0.0991,6
201607,TN,Debt_Consolidation,17200,675,0.1613,8
201607,CT,Credit_Card,24000,760,0.0815,3
201607,NY,Other,2500,675,0.1865,3
201607,CA,Purchase,6400,670,0.1695,5
201607,NY,Housing,24000,755,0.1194,11
201607,TX,Debt_Consolidation,12000,715,0.2082,3
201607,TX,Housing,15850,675,0.1344,11
201607,CA,Debt_Consolidation,4000,690,0.3203,2
201607,NY,Other,30000,670,0.2731,11
201607,NJ,Debt_Consolidation,18000,695,0.146,11
201607,NM,Debt_Consolidation,9975,660,0.2325,5
201607,OH,Other,6000,710,0.1927,11
201607,TN,Purchase,8000,680,0.2085,9
201607,NY,Other,3000,660,0.0324,4
201607,FL,Debt_Consolidation,6000,665,0.0826,11
201607,TX,Purchase,15000,670,0.1297,5
201607,MA,Debt_Consolidation,12000,705,0.1123,6
201607,CA,Purchase,3600,695,0.3274,11
201607,PA,Debt_Consolidation,12000,690,0.2477,11
201607,MD,Debt_Consolidation,24000,680,0.2318,1
201607,MD,Debt_Consolidation,12000,705,0.2259,0
201607,NJ,Purchase,3750,775,0.1377,4
201607,VA,Purchase,3500,700,0.3332,2
201607,NM,Debt_Consolidation,7500,685,0.1956,6
201607,NC,Debt_Consolidation,8000,805,0.2143,4
201607,PA,Debt_Consolidation,14000,690,0.0683,8
201607,TN,Housing,11275,770,0.1639,1
201607,OR,Other,33200,710,0.2355,11
201607,IL,Other,6000,715,0.2371,4
201607,MD,Credit_Card,15000,670,0.127,0
201607,TN,Other,12000,720,0.0739,0
201607,IN,Housing,35000,695,0.1303,4
201607,HI,Debt_Consolidation,6000,760,0.1682,3
201607,ID,Other,10800,705,0.0769,4
201607,CT,Housing,23575,675,0.0701,1
201607,WA,Credit_Card,14000,680,0.2465,1
201607,GA,Debt_Consolidation,10000,670,0.1269,6
201607,NJ,Purchase,10000,670,0.2705,11
201607,IL,Debt_Consolidation,12000,685,0.1946,1
201607,VA,Debt_Consolidation,30000,685,0.1122,8
201607,CA,Other,10800,680,0.168,2
201607,CA,Debt_Consolidation,21000,685,0.1067,0
201607,TX,Debt_Consolidation,10000,680,0.1967,11
201607,WY,Credit_Card,20000,660,0.2437,1
201607,WA,Housing,12000,710,0.1766,11
201607,CA,Debt_Consolidation,20000,685,0.1311,1
201607,NY,Housing,10000,765,0.1611,11
201607,WI,Debt_Consolidation,13600,660,0.1767,11
201607,NY,Debt_Consolidation,12900,670,0.1658,11
201607,MI,Debt_Consolidation,2000,685,0.1767,2
201607,PA,Debt_Consolidation,13800,700,0.244,11
201607,CA,Other,3600,665,0.1371,0
201607,CA,Debt_Consolidation,35000,670,0.2261,11
201607,TX,Credit_Card,5000,665,0.1332,11
201607,CA,Debt_Consolidation,7000,715,0.0364,11
201607,NY,Debt_Consolidation,6400,700,0.3247,3
201607,GA,Debt_Consolidation,13750,695,0.2251,2
201607,VA,Purchase,9000,675,0.0744,11
201607,NJ,Housing,5000,665,0.2035,11
201607,TX,Credit_Card,18600,680,0.2283,8
201607,NC,Debt_Consolidation,3000,690,0.1139,3
201607,NY,Debt_Consolidation,2000,710,0.0685,1
201607,CA,Debt_Consolidation,9150,670,0.1286,8
201607,NY,Debt_Consolidation,20000,740,0.155,2
201607,MA,Debt_Consolidation,6025,685,0.2593,6
201607,NV,Debt_Consolidation,32000,660,0.0814,2
201607,FL,Housing,7000,730,0.1289,3
201607,VA,Housing,20000,785,0.1965,5
201607,ID,Debt_Consolidation,30500,675,0.2184,7
201607,NJ,Debt_Consolidation,20975,685,0.1665,3
201607,GA,Other,3025,665,0.1269,11
201607,OR,Purchase,7000,730,0.2221,11
201607,AZ,Debt_Consolidation,22000,670,0.1448,1
201607,CT,Debt_Consolidation,8825,675,0.2059,11
201607,MI,Debt_Consolidation,18000,665,0.1011,11
201607,NY,Debt_Consolidation,10250,680,0.3088,11
201607,GA,Debt_Consolidation,15000,665,0.1804,2
201607,MN,Debt_Consolidation,8000,660,0.1318,9
201607,VA,Housing,32000,700,0.0806,0
201607,NY,Credit_Card,4800,660,0.1338,9
201607,OR,Debt_Consolidation,12000,670,0.1282,2
201607,CA,Debt_Consolidation,12000,715,0.0182,8
201607,OH,Debt_Consolidation,30000,690,0.2374,3
201607,NV,Purchase,24000,690,0.1265,0
201607,UT,Credit_Card,11075,685,0.2724,8
201607,FL,Credit_Card,7000,665,0.2866,8
201607,FL,Housing,16000,735,0.2997,11
201607,FL,Credit_Card,9600,675,0.1215,11
201607,NY,Debt_Consolidation,12000,685,0.0854,0
201607,MO,Debt_Consolidation,6000,765,0.1537,11
201607,NV,Debt_Consolidation,15000,695,0.1087,11
201607,IL,Debt_Consolidation,25000,685,0.1357,2
201607,NY,Credit_Card,5000,710,0.156,11
201607,FL,Credit_Card,8000,660,0.2044,1
201607,NY,Debt_Consolidation,16000,670,0.1766,8
201607,OK,Debt_Consolidation,12000,710,0.1556,11
201607,FL,Credit_Card,14200,660,0.2708,5
201607,MO,Debt_Consolidation,5000,715,0.2258,3
201607,IN,Housing,12000,670,0.2155,11
201607,IN,Housing,10000,705,0.1018,6
201607,GA,Debt_Consolidation,8000,685,0.2018,1
201607,NJ,Credit_Card,14400,715,0.2077,6
201607,FL,Purchase,14375,660,0.0283,11
201607,NY,Purchase,4200,665,0.0936,2
201607,NY,Housing,1000,740,0.1759,2
201607,TX,Credit_Card,12000,695,0.0753,0
201607,NY,Debt_Consolidation,11200,670,0.1288,0
201607,WI,Debt_Consolidation,6625,695,0.1368,1
201607,CA,Debt_Consolidation,20000,675,0.0993,9
201607,MO,Credit_Card,9600,665,0.1746,2
201607,NY,Debt_Consolidation,21000,765,0.0884,3
201607,CA,Debt_Consolidation,12000,740,0.3441,1
201607,TX,Debt_Consolidation,8000,680,0.0731,1
201607,NY,Other,14000,690,0.2415,6
201607,NY,Credit_Card,16225,680,0.2238,2
201607,FL,Credit_Card,4200,705,0.265,11
201607,CA,Debt_Consolidation,16000,710,0.1648,2
201607,PA,Credit_Card,21600,670,0.1833,11
201607,IL,Debt_Consolidation,7000,665,0.1262,2
201607,NY,Housing,24000,680,0.1863,11
201607,CA,Other,3000,720,0.0407,8
201607,FL,Housing,20000,670,0.1721,6
201607,MD,Other,3000,665,0.3154,11
201607,TX,Debt_Consolidation,16000,685,0.1424,2
201607,NY,Debt_Consolidation,18000,690,0.2309,0
201607,OH,Other,14000,690,0.2571,3
201607,MO,Debt_Consolidation,32900,680,0.2224,11
201607,TX,Debt_Consolidation,25000,725,0.1334,0
201607,NY,Debt_Consolidation,9000,665,0.1433,11
201607,TX,Debt_Consolidation,7000,670,0.2816,3
201607,FL,Debt_Consolidation,8000,685,0.1977,11
201607,TX,Debt_Consolidation,24000,665,0.1688,11
201607,TX,Credit_Card,10000,735,0.3157,2
201607,OK,Debt_Consolidation,18400,700,0.2883,2
201607,GA,Credit_Card,24000,660,0.317,11
201607,MO,Debt_Consolidation,16025,670,0.3484,11
201607,ME,Credit_Card,19600,685,0.2768,9
201607,CA,Credit_Card,21775,665,0.3082,8
201607,WI,Debt_Consolidation,10000,660,0.1762,11
201607,IN,Debt_Consolidation,30000,680,0.1922,2
201607,NY,Debt_Consolidation,8900,710,0.1904,9
201607,TX,Debt_Consolidation,21000,675,0.1372,4
201607,NJ,Debt_Consolidation,14775,680,0.2371,2
201607,MN,Credit_Card,20000,680,0.3219,11
201607,NJ,Credit_Card,16000,700,0.1,7
201607,DE,Debt_Consolidation,24000,685,0.242,2
201607,GA,Other,7825,725,0.0815,9
201607,TX,Purchase,5000,660,0.1963,11
201607,AL,Credit_Card,27000,670,0.2238,11
201607,FL,Credit_Card,13000,685,0.0757,2
201607,KY,Debt_Consolidation,10000,685,0.2656,11
201607,TX,Credit_Card,15000,675,0.1105,1
201607,TX,Debt_Consolidation,10000,745,0.1034,11
201607,MS,Debt_Consolidation,3000,670,0.12,11
201607,CA,Credit_Card,5000,665,0.169,11
201607,ME,Debt_Consolidation,12000,660,0.2846,7
201607,IL,Debt_Consolidation,10125,730,0.1195,11
201607,IL,Debt_Consolidation,8000,690,0.0266,9
201607,ME,Debt_Consolidation,10000,805,0.292,1
201607,PA,Debt_Consolidation,3000,780,0.0143,11
201607,OH,Credit_Card,11200,670,0.0525,9
201607,IN,Credit_Card,6000,670,0.2328,3
201607,FL,Credit_Card,6400,660,0.1908,11
201607,NH,Debt_Consolidation,13000,705,0.1805,3
201607,TX,Debt_Consolidation,20000,705,0.2244,11
201607,MN,Debt_Consolidation,20000,690,0.293,3
201607,TX,Debt_Consolidation,20000,680,0.1837,1
201607,CA,Debt_Consolidation,11200,690,0.21,1
201607,CT,Debt_Consolidation,24000,805,0.3234,11
201607,OK,Credit_Card,7200,680,0.259,7
201607,TX,Debt_Consolidation,7200,680,0.173,11
201607,GA,Credit_Card,15000,690,0.2031,8
201607,NY,Debt_Consolidation,15000,680,0.2579,11
201607,CA,Credit_Card,30000,700,0.1985,2
201607,AZ,Debt_Consolidation,15000,695,0.1732,2
201607,GA,Debt_Consolidation,6000,660,0.056,11
201607,MS,Debt_Consolidation,2000,690,0.3241,11
201607,WA,Debt_Consolidation,29100,705,0.1301,11
201607,MI,Debt_Consolidation,9600,680,0.1872,4
201607,NY,Debt_Consolidation,13200,690,0.1804,11
201607,NJ,Debt_Consolidation,3600,675,0.2367,11
201607,CA,Debt_Consolidation,25000,660,0.186,2
201607,FL,Other,3000,700,0.1976,11
201607,OH,Housing,12000,665,0.1019,5
201607,OH,Debt_Consolidation,8000,690,0.2156,0
201607,SC,Debt_Consolidation,4000,700,0.1165,9
201607,VA,Debt_Consolidation,8275,685,0.3205,2
201607,NY,Other,8000,740,0.0951,2
201607,TX,Debt_Consolidation,16000,660,0.2334,3
201607,OR,Debt_Consolidation,11200,695,0.2593,0
201607,CA,Debt_Consolidation,25000,730,0.0928,11
201607,NC,Debt_Consolidation,5775,715,0.2529,1
201607,MN,Other,12000,670,0.2374,11
201607,CA,Debt_Consolidation,14000,670,0.1341,2
201607,CT,Credit_Card,28000,665,0.1705,8
201607,GA,Debt_Consolidation,16000,770,0.1346,11
201607,TX,Credit_Card,8000,685,0.2196,11
201607,MI,Credit_Card,13575,730,0.3028,3
201607,TX,Debt_Consolidation,11075,685,0.1626,11
201607,GA,Other,4500,685,0.0788,6
201607,OH,Debt_Consolidation,10500,660,0.1961,11
201607,IN,Credit_Card,20000,685,0.1276,11
201607,NY,Debt_Consolidation,12550,675,0.168,8
201607,NJ,Debt_Consolidation,24000,740,0.1573,1
201607,CT,Debt_Consolidation,28000,680,0.2582,0
201607,TX,Purchase,15000,690,0.2052,11
201607,NY,Debt_Consolidation,10000,685,0.0649,4
201607,NC,Debt_Consolidation,35000,725,0.094,4
201607,NV,Other,12550,720,0.2461,8
201607,OK,Debt_Consolidation,8500,665,0.2619,8
201607,FL,Credit_Card,32500,675,0.3058,4
201607,HI,Debt_Consolidation,7200,700,0.2563,0
201607,PA,Debt_Consolidation,25000,705,0.1802,2
201607,CA,Purchase,28000,805,0.0494,2
201607,PA,Credit_Card,11200,665,0.286,5
201607,AR,Debt_Consolidation,10400,665,0.1633,1
201607,TX,Purchase,9000,790,0.2096,4
201607,OH,Debt_Consolidation,7000,715,0.1246,11
201607,IL,Debt_Consolidation,10000,675,0.1174,11
201607,MA,Debt_Consolidation,6000,690,0.1762,11
201607,MI,Other,3300,670,0.1798,1
201607,AZ,Other,14000,660,0.0996,5
201607,KS,Debt_Consolidation,40000,745,0.0177,4
201607,GA,Housing,13125,745,0.2961,8
201607,FL,Credit_Card,2400,670,0.1139,2
201607,FL,Debt_Consolidation,18000,680,0.1772,2
201607,AL,Debt_Consolidation,15000,670,0.1575,9
201607,MO,Debt_Consolidation,4000,680,0.078,2
201607,MN,Debt_Consolidation,11875,665,0.2167,5
201607,WA,Debt_Consolidation,10000,685,0.1525,0
201607,CA,Debt_Consolidation,14000,690,0.2861,0
201607,NY,Debt_Consolidation,9600,665,0.073,11
201607,IL,Other,1500,705,0.2421,5
201607,IN,Debt_Consolidation,23025,735,0.0947,11
201607,IL,Credit_Card,14000,725,0.1535,11
201607,IL,Debt_Consolidation,19000,705,0.2123,11
201607,NY,Credit_Card,8000,710,0.0638,11
201607,NJ,Other,8400,670,0.2077,2
201607,GA,Debt_Consolidation,32000,670,0.1505,0
201607,NY,Debt_Consolidation,20000,680,0.2707,3
201607,CA,Other,11200,700,0.1737,1
201607,WA,Credit_Card,6500,695,0.1762,6
201607,NJ,Debt_Consolidation,20000,675,0.1587,11
201607,NJ,Purchase,20000,660,0.0962,0
201607,NY,Credit_Card,10000,685,0.2613,11
201607,CA,Other,18575,720,0.1196,1
201607,SC,Debt_Consolidation,5000,670,0.3461,8
201607,FL,Credit_Card,20000,680,0.2323,11
201607,OH,Debt_Consolidation,11000,675,0.1967,3
201607,FL,Debt_Consolidation,14000,685,0.1869,0
201607,NC,Credit_Card,8000,685,0.2933,3
201607,NY,Debt_Consolidation,7500,665,0.1798,4
201607,PA,Debt_Consolidation,26400,755,0.1988,9
201607,MO,Debt_Consolidation,5000,705,0.0568,0
201607,MD,Debt_Consolidation,25000,690,0.0402,0
201607,TX,Credit_Card,20650,670,0.2778,11
201607,NJ,Debt_Consolidation,15475,720,0.268,11
201607,OH,Debt_Consolidation,12000,710,0.1153,11
201607,MS,Debt_Consolidation,40000,735,0.1307,11
201607,FL,Credit_Card,11225,710,0.3306,11
201607,CA,Other,5000,740,0.2723,11
201607,NJ,Debt_Consolidation,10000,675,0.1535,0
201607,FL,Housing,5000,725,0.1977,4
201607,MI,Other,7000,660,0.0854,11
201607,CA,Debt_Consolidation,5600,660,0.3197,1
201607,NM,Debt_Consolidation,24000,705,0.2402,11
201607,IL,Debt_Consolidation,24000,700,0.1778,1
201607,CA,Housing,20000,675,0.0581,9
201607,AZ,Purchase,5000,660,0.0175,11
201607,WI,Debt_Consolidation,5000,670,0.1609,0
201607,TX,Credit_Card,12000,690,0.1989,1
201607,MO,Credit_Card,4400,685,0.2878,4
201607,TX,Debt_Consolidation,16000,745,0.1011,0
201607,NY,Debt_Consolidation,13000,685,0.228,1
201607,PA,Other,5000,665,0.1502,5
201607,TX,Credit_Card,10000,670,0.2148,11
201607,CA,Debt_Consolidation,10000,665,0.1017,11
201607,DE,Debt_Consolidation,10800,725,0.1879,3
201607,VA,Debt_Consolidation,16000,705,0.0651,6
201607,FL,Debt_Consolidation,12000,665,0.2444,2
201607,VA,Debt_Consolidation,32000,670,0.2535,11
201607,FL,Housing,1600,675,0.1383,4
201607,WA,Debt_Consolidation,24000,660,0.2038,8
201607,WA,Debt_Consolidation,8000,705,0.1632,3
201607,MA,Other,6025,685,0.274,2
201607,CA,Debt_Consolidation,24000,660,0.1839,1
201607,IN,Credit_Card,7000,665,0.2904,5
201607,MI,Debt_Consolidation,6000,680,0.1098,7
201607,IL,Debt_Consolidation,5600,680,0.1525,11
201607,TX,Credit_Card,20000,665,0.2106,3
201607,CA,Credit_Card,10800,690,0.1181,11
201607,CT,Debt_Consolidation,30000,680,0.1948,11
201607,CO,Debt_Consolidation,32000,735,0.218,0
201607,MA,Other,16000,685,0.1311,1
201607,MA,Purchase,12000,680,0.08,1
201607,WI,Debt_Consolidation,15900,680,0.1789,1
201607,GA,Debt_Consolidation,35000,705,0.2117,2
201607,MA,Debt_Consolidation,16800,715,0.2601,6
201607,TX,Other,1300,660,0.2645,11
201607,FL,Credit_Card,24000,670,0.1497,11
201607,CA,Credit_Card,24000,730,0.1712,11
201607,NY,Debt_Consolidation,10000,705,0.1649,7
201607,MI,Debt_Consolidation,3000,670,0.0201,11
201607,CA,Debt_Consolidation,10000,720,0.1287,3
201607,VA,Debt_Consolidation,17000,755,0.1664,11
201607,OH,Debt_Consolidation,16000,680,0.2891,3
201607,NV,Credit_Card,10000,660,0.1627,8
201607,TX,Housing,19100,755,0.244,11
201607,TX,Debt_Consolidation,40000,720,0.3428,5
201607,TX,Housing,2400,675,0.2791,2
201607,IL,Debt_Consolidation,5550,685,0.1113,2
201607,KY,Debt_Consolidation,20000,665,0.3308,6
201607,CA,Debt_Consolidation,8000,720,0.1834,2
201607,IL,Debt_Consolidation,30000,690,0.2653,6
201607,FL,Debt_Consolidation,4000,760,0.1343,11
201607,NJ,Debt_Consolidation,10000,675,0.1031,4
201607,NC,Debt_Consolidation,8000,670,0.2062,11
201607,MD,Debt_Consolidation,5000,670,0.0632,11
201607,CA,Credit_Card,25000,705,0.1306,2
201607,CA,Purchase,8000,680,0.1157,5
201607,CA,Credit_Card,12625,700,0.1462,8
201607,CO,Other,3000,670,0.132,9
201607,OH,Debt_Consolidation,11200,675,0.2468,11
201607,CA,Debt_Consolidation,15000,660,0.236,2
201607,GA,Debt_Consolidation,7000,660,0.0935,7
201607,CA,Other,32050,715,0.0728,11
201607,MS,Other,12000,675,0.1766,11
201607,AZ,Debt_Consolidation,25000,665,0.1139,9
201607,CA,Purchase,10100,705,0.0421,2
201607,FL,Debt_Consolidation,1500,730,0.1104,5
201607,FL,Debt_Consolidation,16000,675,0.2342,11
201607,NJ,Purchase,3600,715,0.2559,11
201607,CA,Housing,12000,710,0.2768,11
201607,SC,Debt_Consolidation,9125,700,0.2258,11
201607,NY,Debt_Consolidation,5000,670,0.1609,3
201607,CO,Debt_Consolidation,10000,665,0.2439,6
201607,OH,Credit_Card,16000,700,0.2929,11
201607,RI,Credit_Card,13000,675,0.1461,2
201607,GA,Debt_Consolidation,12550,685,0.228,0
201607,IL,Debt_Consolidation,12000,695,0.0617,7
201607,MO,Debt_Consolidation,5000,765,0.1864,11
201607,PA,Debt_Consolidation,20000,675,0.2063,3
201607,OH,Debt_Consolidation,6400,705,0.205,11
201607,CA,Debt_Consolidation,20000,680,0.2617,5
201607,TX,Debt_Consolidation,11700,670,0.1576,6
201607,NY,Credit_Card,5000,660,0.2962,8
201607,NY,Purchase,5000,660,0.0447,3
201607,NJ,Debt_Consolidation,5050,760,0.1662,8
201607,OR,Other,4400,690,0.0915,0
201607,MO,Credit_Card,16000,660,0.3498,11
201607,GA,Housing,20000,705,0.1666,11
201607,PA,Debt_Consolidation,20000,715,0.342,11
201607,NY,Debt_Consolidation,24000,675,0.0722,2
201607,IL,Debt_Consolidation,12000,670,0.1712,5
201607,MI,Debt_Consolidation,8000,690,0.196,2
201607,MA,Debt_Consolidation,6025,685,0.2509,3
201607,CA,Other,8000,695,0.0946,11
201607,NY,Credit_Card,20000,690,0.1548,0
201607,TX,Credit_Card,13000,695,0.1939,9
201607,MN,Debt_Consolidation,14000,690,0.0993,2
201607,WI,Debt_Consolidation,7000,660,0.1692,11
201607,AL,Credit_Card,10000,685,0.1467,11
201607,NY,Credit_Card,6500,785,0.0699,2
201607,NJ,Debt_Consolidation,14000,665,0.0795,11
201607,TN,Debt_Consolidation,21600,680,0.2722,0
201607,WA,Credit_Card,24000,680,0.1674,0
201607,MA,Debt_Consolidation,21500,680,0.0808,0
201607,MN,Debt_Consolidation,9000,695,0.0692,3
201607,CA,Credit_Card,24000,690,0.1934,8
201607,MA,Debt_Consolidation,18000,685,0.2623,0
201607,FL,Housing,30000,700,0.0169,11
201607,NJ,Credit_Card,23000,665,0.2068,2
201607,MA,Purchase,6025,715,0.2989,4
201607,FL,Credit_Card,25000,670,0.1793,1
201607,PA,Debt_Consolidation,5000,710,0.1133,11
201607,CA,Credit_Card,6800,685,0.2764,9
201607,NJ,Debt_Consolidation,13800,695,0.3373,2
201607,MO,Credit_Card,10600,695,0.265,2
201607,VA,Other,8000,680,0.1286,11
201607,TN,Debt_Consolidation,9000,670,0.1997,3
201607,MI,Debt_Consolidation,12000,710,0.3083,4
201607,FL,Credit_Card,4000,695,0.21,8
201607,DC,Debt_Consolidation,11800,670,0.1221,1
201607,CA,Credit_Card,15000,665,0.0882,9
201607,NJ,Debt_Consolidation,16650,690,0.2989,4
201607,OH,Debt_Consolidation,16575,665,0.146,9
201607,TX,Debt_Consolidation,10000,685,0.2312,2
201607,NC,Credit_Card,5000,670,0.154,11
201607,GA,Debt_Consolidation,10000,710,0.072,7
201607,MI,Debt_Consolidation,19000,720,0.2691,3
201607,MI,Other,9000,690,0.1948,1
201607,GA,Purchase,5275,665,0.1439,3
201607,OH,Other,2400,660,0.1658,5
201607,GA,Debt_Consolidation,21000,755,0.2138,2
201607,ID,Debt_Consolidation,12000,680,0.1988,11
201607,OK,Debt_Consolidation,10000,755,0.0852,0
201607,PA,Debt_Consolidation,2000,665,0.2223,11
201607,MN,Debt_Consolidation,32000,660,0.1884,8
201607,SC,Housing,30000,735,0.153,11
201607,NV,Debt_Consolidation,5000,720,0.2654,2
201607,TX,Other,19200,675,0.2973,11
201607,TN,Housing,32000,690,0.1231,4
201607,NY,Other,3200,680,0.2754,6
201607,MD,Housing,10000,680,0.1327,1
201607,FL,Debt_Consolidation,5000,715,0.2367,11
201607,PA,Purchase,3000,740,0.1412,11
201607,NJ,Purchase,21600,730,0.1107,2
201607,CA,Other,5000,670,0.0906,8
201607,CA,Other,4000,695,0.0666,0
201607,IN,Credit_Card,6500,660,0.1982,8
201607,IN,Debt_Consolidation,11000,700,0.144,3
201607,CA,Purchase,25000,745,0.1522,11
201607,NY,Credit_Card,11200,695,0.1742,2
201607,CA,Debt_Consolidation,19800,700,0.21,3
201607,FL,Debt_Consolidation,31250,720,0.3347,11
201607,FL,Credit_Card,6400,665,0.2689,11
201607,CA,Debt_Consolidation,18000,675,0.1825,11
201607,MI,Other,7200,670,0.1276,4
201607,MD,Other,6400,665,0.1741,2
201607,CO,Credit_Card,35000,710,0.1456,11
201607,NY,Debt_Consolidation,6400,670,0.0562,11
201607,NY,Other,10000,690,0.2561,11
201607,MN,Other,12500,680,0.197,0
201607,IN,Debt_Consolidation,3500,680,0.2041,6
201607,CA,Credit_Card,9000,725,0.0789,1
201607,NY,Debt_Consolidation,15000,700,0.0575,1
201607,CA,Debt_Consolidation,2500,670,0.1207,1
201607,FL,Other,6000,680,0.1541,11
201607,PA,Other,4000,665,0.2058,11
201607,CA,Other,10000,665,0.1811,5
201607,PA,Credit_Card,5500,680,0.1171,0
201607,IL,Other,9500,735,0.302,11
201607,CO,Debt_Consolidation,7200,730,0.193,7
201607,CA,Debt_Consolidation,32000,705,0.2559,11
201607,CA,Other,15000,670,0.261,3
201607,NC,Debt_Consolidation,12000,675,0.1019,11
201607,NM,Debt_Consolidation,10400,825,0.1851,8
201607,OH,Debt_Consolidation,13600,665,0.2658,1
201607,GA,Debt_Consolidation,10000,685,0.3221,6
201607,IL,Debt_Consolidation,20800,660,0.1605,11
201607,WA,Credit_Card,3000,685,0.1267,3
201607,NY,Housing,6000,680,0.0415,4
201607,AL,Debt_Consolidation,25000,750,0.2178,5
201607,MN,Debt_Consolidation,16000,680,0.2456,11
201607,CA,Credit_Card,21600,760,0.0511,11
201607,AL,Debt_Consolidation,17600,670,0.2991,2
201607,AZ,Credit_Card,10000,695,0.1062,9
201607,GA,Other,4800,670,0.2462,5
201607,MA,Housing,15000,660,0.0518,11
201607,AZ,Credit_Card,12000,690,0.314,3
201607,TX,Debt_Consolidation,40000,700,0.2425,11
201607,RI,Debt_Consolidation,20000,665,0.2369,11
201607,NC,Debt_Consolidation,20000,710,0.1673,11
201607,NC,Debt_Consolidation,21275,660,0.2686,11
201607,IL,Credit_Card,30000,705,0.239,11
201607,CT,Other,3600,705,0.048,5
201607,TX,Debt_Consolidation,4800,705,0.3268,9
201607,AL,Other,8000,675,0.1868,6
201607,OR,Debt_Consolidation,33600,705,0.3365,7
201607,NY,Debt_Consolidation,7700,675,0.2809,11
201607,OH,Debt_Consolidation,11000,765,0.2201,11
201607,MO,Other,2800,680,0.2143,11
201607,TN,Other,16000,780,0.0377,2
201607,CA,Purchase,4800,665,0.0823,11
201607,CA,Other,10000,675,0.051,1
201607,TX,Credit_Card,35000,690,0.1436,0
201607,FL,Debt_Consolidation,5000,720,0.1891,1
201607,CA,Credit_Card,14400,680,0.2324,8
201607,FL,Debt_Consolidation,18000,660,0.0737,11
201607,WI,Debt_Consolidation,24650,660,0.1243,11
201607,CA,Other,7000,715,0.1235,11
201607,NV,Debt_Consolidation,15000,700,0.138,11
201607,MI,Debt_Consolidation,10000,715,0.1915,11
201607,ID,Other,11225,675,0.1661,11
201607,FL,Debt_Consolidation,7900,665,0.0842,0
201607,KS,Debt_Consolidation,7500,740,0.1213,11
201607,CA,Housing,7350,680,0.0683,11
201607,CA,Credit_Card,15000,720,0.0048,0
201607,CA,Credit_Card,8000,680,0.2847,1
201607,OH,Purchase,1000,675,0.1559,3
201607,CA,Debt_Consolidation,10000,675,0.1429,1
201607,OH,Debt_Consolidation,35000,675,0.2972,11
201607,FL,Credit_Card,9600,730,0.15,4
201607,MN,Debt_Consolidation,21000,680,0.1988,0
201607,VA,Debt_Consolidation,32200,680,0.217,1
201607,TX,Debt_Consolidation,16000,665,0.2378,0
201607,VA,Housing,2825,685,0.2058,11
201607,GA,Debt_Consolidation,6500,665,0.2694,11
201607,MA,Credit_Card,20000,695,0.1371,3
201607,AZ,Debt_Consolidation,20400,660,0.1628,8
201607,TX,Debt_Consolidation,25000,755,0.3108,2
